# (use the command "$ sed -e '/^#/d' -e 's/#.*$//' <filename>" to remove comments)
# Sample Temperature: 2.5082909297943115
#   Initial Sweeps: 100
#            Width: 2
#        Generator: Xorshift
#    Sweep Pattern: RandomSweep
# Total Sweep Time: 0.365229741
# Total Histogram Time: 0.002906825
#   Temperature        E (10)        C (10)       E (100)       C (100)      E (1000)      C (1000)     E (10000)     C (10000)    E (100000)    C (100000)   E (1000000)   C (1000000)
           2.82            -2             0    -1.4754215    0.19465177    -1.4004573    0.21116492      -1.44836     0.2076298    -1.4833543     0.1966401    -1.4689036    0.20130986
           2.83            -2             0     -1.471533    0.19419811    -1.3962405    0.21051417    -1.4442117    0.20720545    -1.4794253    0.19626571    -1.4648813    0.20091657
           2.84            -2             0    -1.4676537    0.19373637    -1.3920368    0.20985597    -1.4400719    0.20677254    -1.4755038     0.1958829     -1.460867    0.20051478
           2.85            -2             0    -1.4637836    0.19326679    -1.3878463    0.20919058    -1.4359408     0.2063313      -1.47159    0.19549186    -1.4568608    0.20010471
           2.86            -2             0     -1.459923    0.19278957    -1.3836692    0.20851825    -1.4318187    0.20588195    -1.4676841    0.19509281    -1.4528628    0.19968657
           2.87            -2             0    -1.4560721    0.19230493    -1.3795056    0.20783924    -1.4277056     0.2054247    -1.4637863    0.19468594    -1.4488734    0.19926057
           2.88            -2             0    -1.4522309    0.19181308    -1.3753557    0.20715377    -1.4236017    0.20495976    -1.4598968    0.19427146    -1.4448925     0.1988269
           2.89            -2             0    -1.4483996    0.19131423    -1.3712195    0.20646211    -1.4195072    0.20448736    -1.4560155    0.19384957    -1.4409203    0.19838578
            2.9            -2             0    -1.4445784    0.19080858    -1.3670972    0.20576448    -1.4154223     0.2040077    -1.4521428    0.19342045    -1.4369571    0.19793741
           2.91            -2             0    -1.4407673    0.19029633     -1.362989    0.20506112     -1.411347    0.20352098    -1.4482788    0.19298431    -1.4330029    0.19748199
           2.92            -2             0    -1.4369666    0.18977768    -1.3588948    0.20435225    -1.4072815    0.20302741    -1.4444235    0.19254133    -1.4290579     0.1970197
           2.93            -2             0    -1.4331762    0.18925284    -1.3548149    0.20363811    -1.4032259    0.20252719    -1.4405772    0.19209169    -1.4251221    0.19655074
           2.94            -2             0    -1.4293965    0.18872198    -1.3507493     0.2029189    -1.3991804    0.20202051    -1.4367399     0.1916356    -1.4211959    0.19607531
           2.95            -2             0    -1.4256274    0.18818531    -1.3466982    0.20219486    -1.3951452    0.20150756    -1.4329118    0.19117322    -1.4172792    0.19559358
           2.96            -2             0    -1.4218691      0.187643    -1.3426616    0.20146618    -1.3911202    0.20098855     -1.429093    0.19070473    -1.4133722    0.19510575
           2.97            -2             0    -1.4181217    0.18709524    -1.3386396    0.20073309    -1.3871056    0.20046365    -1.4252836    0.19023032     -1.409475    0.19461199
           2.98            -2             0    -1.4143853    0.18654223    -1.3346323    0.19999578    -1.3831017    0.19993305    -1.4214838    0.18975016    -1.4055877    0.19411248
           2.99            -2             0    -1.4106601    0.18598412    -1.3306398    0.19925445    -1.3791084    0.19939693    -1.4176937    0.18926442    -1.4017105    0.19360741
              3            -2             0     -1.406946     0.1854211    -1.3266621     0.1985093    -1.3751258    0.19885548    -1.4139133    0.18877327    -1.3978435    0.19309693
           3.01            -2             0    -1.4032433    0.18485334    -1.3226994    0.19776053    -1.3711542    0.19830887    -1.4101428    0.18827687    -1.3939867    0.19258123
           3.02            -2             0    -1.3995519    0.18428101    -1.3187517    0.19700832    -1.3671935    0.19775727    -1.4063822    0.18777539    -1.3901402    0.19206047
           3.03            -2             0     -1.395872    0.18370428    -1.3148191    0.19625286    -1.3632439    0.19720085    -1.4026318      0.187269    -1.3863043    0.19153482
           3.04            -2             0    -1.3922038    0.18312331    -1.3109016    0.19549433    -1.3593055    0.19663979    -1.3988915    0.18675784    -1.3824789    0.19100444
           3.05            -2             0    -1.3885471    0.18253827    -1.3069993     0.1947329    -1.3553784    0.19607424    -1.3951615    0.18624209    -1.3786641    0.19046949
           3.06            -2             0    -1.3849023     0.1819493    -1.3031123    0.19396876    -1.3514626    0.19550437    -1.3914418    0.18572188    -1.3748601    0.18993013
           3.07            -2             0    -1.3812692    0.18135658    -1.2992406    0.19320206    -1.3475582    0.19493034    -1.3877326    0.18519738     -1.371067     0.1893865
           3.08            -2             0     -1.377648    0.18076024    -1.2953842    0.19243299    -1.3436654     0.1943523     -1.384034    0.18466873    -1.3672847    0.18883877
           3.09            -2             0    -1.3740388    0.18016044    -1.2915433    0.19166169    -1.3397841    0.19377041    -1.3803459    0.18413608    -1.3635134    0.18828709
            3.1            -2             0    -1.3704416    0.17955734    -1.2877178    0.19088834    -1.3359146    0.19318481    -1.3766686    0.18359957    -1.3597532    0.18773159
           3.11            -2             0    -1.3668565    0.17895106    -1.2839078    0.19011308    -1.3320568    0.19259567     -1.373002    0.18305934    -1.3560042    0.18717243
           3.12            -2             0    -1.3632836    0.17834176    -1.2801133    0.18933608    -1.3282108    0.19200312    -1.3693462    0.18251554    -1.3522664    0.18660975
           3.13            -2             0    -1.3597229    0.17772958    -1.2763343    0.18855747    -1.3243767     0.1914073    -1.3657014     0.1819683    -1.3485398    0.18604369
           3.14            -2             0    -1.3561744    0.17711464     -1.272571    0.18777741    -1.3205545    0.19080837    -1.3620675    0.18141775    -1.3448246    0.18547437
           3.15            -2             0    -1.3526383     0.1764971    -1.2688233    0.18699603    -1.3167444    0.19020644    -1.3584447    0.18086403    -1.3411209    0.18490195
           3.16            -2             0    -1.3491146    0.17587707    -1.2650912    0.18621348    -1.3129463    0.18960167     -1.354833    0.18030726    -1.3374286    0.18432654
           3.17            -2             0    -1.3456032    0.17525468    -1.2613747     0.1854299    -1.3091603    0.18899418    -1.3512324    0.17974758    -1.3337478    0.18374829
           3.18            -2             0    -1.3421044    0.17463007     -1.257674    0.18464541    -1.3053865     0.1883841    -1.3476431    0.17918511    -1.3300787    0.18316731
           3.19            -2             0    -1.3386181    0.17400336    -1.2539889    0.18386015     -1.301625    0.18777156     -1.344065    0.17861997    -1.3264212    0.18258373
            3.2            -2             0    -1.3351443    0.17337467    -1.2503196    0.18307424    -1.2978757    0.18715668    -1.3404983    0.17805228    -1.3227753    0.18199768
           3.21            -2             0    -1.3316831    0.17274412    -1.2466659    0.18228781    -1.2941387     0.1865396    -1.3369429    0.17748215    -1.3191413    0.18140927
           3.22            -2             0    -1.3282345    0.17211182    -1.2430281    0.18150098    -1.2904141    0.18592042     -1.333399    0.17690972     -1.315519    0.18081862
           3.23            -2             0    -1.3247986    0.17147789    -1.2394059    0.18071386    -1.2867019    0.18529926    -1.3298666    0.17633508    -1.3119085    0.18022585
           3.24            -2             0    -1.3213754    0.17084245    -1.2357995    0.17992657    -1.2830021    0.18467625    -1.3263456    0.17575836      -1.30831    0.17963107
           3.25            -2             0    -1.3179649     0.1702056    -1.2322088    0.17913923    -1.2793149    0.18405149    -1.3228363    0.17517965    -1.3047233    0.17903439
           3.26            -2             0    -1.3145672    0.16956744    -1.2286339    0.17835194    -1.2756401    0.18342509    -1.3193385    0.17459907    -1.3011486    0.17843592
           3.27            -2             0    -1.3111822    0.16892809    -1.2250748     0.1775648    -1.2719779    0.18279717    -1.3158523    0.17401673    -1.2975859    0.17783577
           3.28            -2             0    -1.3078101    0.16828765    -1.2215313    0.17677793    -1.2683282    0.18216783    -1.3123778    0.17343272    -1.2940352    0.17723403
           3.29            -2             0    -1.3044507    0.16764622    -1.2180037    0.17599143    -1.2646912    0.18153717     -1.308915    0.17284715    -1.2904965    0.17663083
            3.3            -2             0    -1.3011042     0.1670039    -1.2144917    0.17520538    -1.2610667     0.1809053    -1.3054639    0.17226011      -1.28697    0.17602624
           3.31            -2             0    -1.2977706    0.16636078    -1.2109954     0.1744199     -1.257455    0.18027231    -1.3020246    0.17167171    -1.2834555    0.17542038
           3.32            -2             0    -1.2944498    0.16571696    -1.2075149    0.17363507    -1.2538559     0.1796383    -1.2985971    0.17108203    -1.2799531    0.17481334
           3.33            -2             0    -1.2911419    0.16507253      -1.20405    0.17285097    -1.2502694    0.17900337    -1.2951813    0.17049118     -1.276463    0.17420521
           3.34            -2             0    -1.2878469    0.16442758    -1.2006008    0.17206772    -1.2466957    0.17836762    -1.2917774    0.16989923    -1.2729849    0.17359608
           3.35            -2             0    -1.2845648     0.1637822    -1.1971673    0.17128537    -1.2431347    0.17773112    -1.2883854    0.16930629    -1.2695191    0.17298605
           3.36            -2             0    -1.2812956    0.16313647    -1.1937494    0.17050403    -1.2395865    0.17709397    -1.2850052    0.16871244    -1.2660655     0.1723752
           3.37            -2             0    -1.2780394    0.16249049    -1.1903471    0.16972377     -1.236051    0.17645627    -1.2816369    0.16811776    -1.2626241    0.17176362
           3.38            -2             0     -1.274796    0.16184432    -1.1869605    0.16894468    -1.2325282    0.17581809    -1.2782805    0.16752234     -1.259195    0.17115139
           3.39            -2             0    -1.2715656    0.16119806    -1.1835893    0.16816682    -1.2290183    0.17517951     -1.274936    0.16692626    -1.2557781     0.1705386
            3.4            -2             0    -1.2683481    0.16055178    -1.1802338    0.16739027    -1.2255211    0.17454062    -1.2716034     0.1663296    -1.2523734    0.16992533
           3.41            -2             0    -1.2651435    0.15990556    -1.1768937    0.16661512    -1.2220366     0.1739015    -1.2682828    0.16573244    -1.2489811    0.16931165
           3.42            -2             0    -1.2619519    0.15925947    -1.1735692    0.16584141     -1.218565    0.17326223    -1.2649741    0.16513485     -1.245601    0.16869764
           3.43            -2             0    -1.2587731    0.15861358    -1.1702601    0.16506923    -1.2151062    0.17262288    -1.2616774    0.16453691    -1.2422332    0.16808339
           3.44            -2             0    -1.2556073    0.15796797    -1.1669664    0.16429865    -1.2116601    0.17198352    -1.2583927    0.16393869    -1.2388776    0.16746895
           3.45            -2             0    -1.2524544    0.15732271    -1.1636881    0.16352971    -1.2082268    0.17134423    -1.2551199    0.16334027    -1.2355344    0.16685441
           3.46            -2             0    -1.2493144    0.15667786    -1.1604252     0.1627625    -1.2048063    0.17070508    -1.2518591    0.16274172    -1.2322035    0.16623984
           3.47            -2             0    -1.2461873    0.15603349    -1.1571776    0.16199706    -1.2013986    0.17006613    -1.2486102    0.16214309    -1.2288848     0.1656253
           3.48            -2             0    -1.2430731    0.15538966    -1.1539453    0.16123346    -1.1980037    0.16942746    -1.2453733    0.16154447    -1.2255784    0.16501085
           3.49            -2             0    -1.2399717    0.15474644    -1.1507282    0.16047175    -1.1946215    0.16878914    -1.2421484    0.16094591    -1.2222844    0.16439658
            3.5            -2             0    -1.2368832    0.15410389    -1.1475264    0.15971199    -1.1912521    0.16815121    -1.2389355    0.16034747    -1.2190026    0.16378253
           3.51            -2             0    -1.2338075    0.15346207    -1.1443397    0.15895424    -1.1878955    0.16751375    -1.2357345    0.15974923    -1.2157331    0.16316877
           3.52            -2             0    -1.2307447    0.15282103    -1.1411682    0.15819853    -1.1845515    0.16687682    -1.2325455    0.15915124    -1.2124758    0.16255537
           3.53            -2             0    -1.2276947    0.15218084    -1.1380118    0.15744493    -1.1812204    0.16624047    -1.2293685    0.15855356    -1.2092308    0.16194238
           3.54            -2             0    -1.2246575    0.15154155    -1.1348704    0.15669347    -1.1779019    0.16560477    -1.2262034    0.15795625    -1.2059981    0.16132986
           3.55            -2             0     -1.221633     0.1509032     -1.131744    0.15594422    -1.1745962    0.16496977    -1.2230502    0.15735937    -1.2027776    0.16071787
           3.56            -2             0    -1.2186213    0.15026586    -1.1286326     0.1551972    -1.1713031    0.16433552     -1.219909    0.15676296    -1.1995694    0.16010646
           3.57            -2             0    -1.2156224    0.14962957    -1.1255361    0.15445248    -1.1680228    0.16370209    -1.2167797    0.15616708    -1.1963734    0.15949568
           3.58            -2             0    -1.2126362    0.14899439    -1.1224545    0.15371007     -1.164755    0.16306951    -1.2136623     0.1555718    -1.1931896    0.15888559
           3.59            -2             0    -1.2096626    0.14836036    -1.1193877    0.15297004       -1.1615    0.16243784    -1.2105568    0.15497715     -1.190018    0.15827624
            3.6            -2             0    -1.2067017    0.14772753    -1.1163357    0.15223241    -1.1582575    0.16180713    -1.2074632    0.15438318    -1.1868585    0.15766768
           3.61            -2             0    -1.2037535    0.14709594    -1.1132984    0.15149722    -1.1550277    0.16117743    -1.2043815    0.15378995    -1.1837112    0.15705995
           3.62            -2             0    -1.2008179    0.14646564    -1.1102758    0.15076451    -1.1518104    0.16054879    -1.2013116     0.1531975    -1.1805761    0.15645311
           3.63            -2             0    -1.1978949    0.14583667    -1.1072678    0.15003432    -1.1486057    0.15992124    -1.1982536    0.15260588    -1.1774531    0.15584719
           3.64            -2             0    -1.1949844    0.14520907    -1.1042744    0.14930667    -1.1454136    0.15929484    -1.1952074    0.15201513    -1.1743422    0.15524225
           3.65            -2             0    -1.1920865    0.14458289    -1.1012955    0.14858161    -1.1422339    0.15866962     -1.192173     0.1514253    -1.1712434    0.15463833
           3.66            -2             0    -1.1892011    0.14395816    -1.0983311    0.14785915    -1.1390668    0.15804564    -1.1891504    0.15083643    -1.1681567    0.15403546
           3.67            -2             0    -1.1863282    0.14333491    -1.0953811    0.14713933    -1.1359121    0.15742291    -1.1861395    0.15024856     -1.165082     0.1534337
           3.68            -2             0    -1.1834677     0.1427132    -1.0924455    0.14642217    -1.1327698     0.1568015    -1.1831404    0.14966172    -1.1620193    0.15283307
           3.69            -2             0    -1.1806196    0.14209304    -1.0895242    0.14570772      -1.12964    0.15618143     -1.180153    0.14907597    -1.1589687    0.15223362
            3.7            -2             0    -1.1777839    0.14147449    -1.0866172    0.14499598    -1.1265226    0.15556275    -1.1771774    0.14849133      -1.15593    0.15163539
           3.71            -2             0    -1.1749606    0.14085756    -1.0837244    0.14428698    -1.1234175    0.15494548    -1.1742134    0.14790785    -1.1529032    0.15103842
           3.72            -2             0    -1.1721496     0.1402423    -1.0808457    0.14358076    -1.1203247    0.15432967     -1.171261    0.14732556    -1.1498884    0.15044273
           3.73            -2             0    -1.1693509    0.13962873    -1.0779811    0.14287732    -1.1172443    0.15371534    -1.1683203    0.14674449    -1.1468855    0.14984836
           3.74            -2             0    -1.1665645    0.13901688    -1.0751306     0.1421767    -1.1141761    0.15310253    -1.1653913    0.14616468    -1.1438945    0.14925535
           3.75            -2             0    -1.1637902    0.13840679     -1.072294    0.14147891    -1.1111202    0.15249127    -1.1624737    0.14558616    -1.1409153    0.14866373
           3.76            -2             0    -1.1610282    0.13779848    -1.0694714    0.14078397    -1.1080765    0.15188159    -1.1595678    0.14500896    -1.1379479    0.14807353
           3.77            -2             0    -1.1582783    0.13719199    -1.0666627     0.1400919    -1.1050449    0.15127352    -1.1566734    0.14443312    -1.1349923    0.14748478
           3.78            -2             0    -1.1555405    0.13658732    -1.0638677    0.13940272    -1.1020255    0.15066709    -1.1537905    0.14385866    -1.1320485    0.14689751
           3.79            -2             0    -1.1528148    0.13598452    -1.0610865    0.13871644    -1.0990182    0.15006233     -1.150919    0.14328562    -1.1291164    0.14631175
            3.8            -2             0    -1.1501011    0.13538361     -1.058319    0.13803309     -1.096023    0.14945927     -1.148059    0.14271402     -1.126196    0.14572753
           3.81            -2             0    -1.1473994    0.13478461    -1.0555652    0.13735266    -1.0930398    0.14885792    -1.1452104    0.14214388    -1.1232873    0.14514486
           3.82            -2             0    -1.1447097    0.13418754    -1.0528249    0.13667519    -1.0900687    0.14825831    -1.1423733    0.14157524    -1.1203902    0.14456379
           3.83            -2             0    -1.1420319    0.13359242    -1.0500982    0.13600068    -1.0871095    0.14766048    -1.1395474    0.14100812    -1.1175048    0.14398433
           3.84            -2             0     -1.139366    0.13299928    -1.0473849    0.13532914    -1.0841622    0.14706444    -1.1367329    0.14044255    -1.1146309    0.14340651
           3.85            -2             0    -1.1367119    0.13240814     -1.044685    0.13466058    -1.0812269    0.14647021    -1.1339297    0.13987855    -1.1117685    0.14283036
           3.86            -2             0    -1.1340697    0.13181902    -1.0419984    0.13399502    -1.0783034    0.14587782    -1.1311378    0.13931613    -1.1089176    0.14225589
           3.87            -2             0    -1.1314392    0.13123193    -1.0393252    0.13333247    -1.0753918    0.14528729    -1.1283571    0.13875534    -1.1060782    0.14168312
           3.88            -2             0    -1.1288204     0.1306469    -1.0366651    0.13267293    -1.0724919    0.14469863    -1.1255875    0.13819618    -1.1032503    0.14111208
           3.89            -2             0    -1.1262133    0.13006393    -1.0340182    0.13201641    -1.0696038    0.14411187    -1.1228292    0.13763868    -1.1004337    0.14054279
            3.9            -2             0    -1.1236178    0.12948306    -1.0313844    0.13136292    -1.0667274    0.14352702     -1.120082    0.13708285    -1.0976286    0.13997527
           3.91            -2             0    -1.1210339    0.12890428    -1.0287637    0.13071247    -1.0638627    0.14294411    -1.1173459    0.13652872    -1.0948347    0.13940954
           3.92            -2             0    -1.1184616    0.12832763    -1.0261559    0.13006506    -1.0610097    0.14236315    -1.1146208    0.13597631    -1.0920522     0.1388456
           3.93            -2             0    -1.1159008    0.12775311    -1.0235611     0.1294207    -1.0581682    0.14178415    -1.1119068    0.13542564    -1.0892809     0.1382835
           3.94            -2             0    -1.1133515    0.12718074    -1.0209791    0.12877939    -1.0553383    0.14120714    -1.1092038    0.13487671    -1.0865208    0.13772323
           3.95            -2             0    -1.1108136    0.12661052    -1.0184099    0.12814114    -1.0525199    0.14063212    -1.1065117    0.13432955    -1.0837719    0.13716481
           3.96            -2             0     -1.108287    0.12604249    -1.0158534    0.12750595     -1.049713    0.14005912    -1.1038306    0.13378418    -1.0810342    0.13660827
           3.97            -2             0    -1.1057718    0.12547663    -1.0133096    0.12687383    -1.0469175    0.13948814    -1.1011604    0.13324061    -1.0783076    0.13605361
           3.98            -2             0     -1.103268    0.12491297    -1.0107784    0.12624477    -1.0441334     0.1389192     -1.098501    0.13269885    -1.0755921    0.13550086
           3.99            -2             0    -1.1007753    0.12435152    -1.0082598    0.12561878    -1.0413607    0.13835231    -1.0958524    0.13215892    -1.0728876    0.13495001
              4            -2             0    -1.0982939    0.12379229    -1.0057537    0.12499586    -1.0385993    0.13778749    -1.0932146    0.13162083     -1.070194     0.1344011
           4.01            -2             0    -1.0958236    0.12323528    -1.0032599    0.12437601    -1.0358492    0.13722473    -1.0905875     0.1310846    -1.0675115    0.13385412
           4.02            -2             0    -1.0933645    0.12268051    -1.0007786    0.12375924    -1.0331103    0.13666407    -1.0879712    0.13055024    -1.0648399    0.13330909
           4.03            -2             0    -1.0909164    0.12212799   -0.99830955    0.12314553    -1.0303826     0.1361055    -1.0853655    0.13001776    -1.0621791    0.13276603
           4.04            -2             0    -1.0884793    0.12157771   -0.99585275     0.1225349    -1.0276661    0.13554904    -1.0827705    0.12948716    -1.0595292    0.13222494
           4.05            -2             0    -1.0860532     0.1210297   -0.99340813    0.12192733    -1.0249607    0.13499469     -1.080186    0.12895848    -1.0568901    0.13168583
           4.06            -2             0    -1.0836381    0.12048396   -0.99097564    0.12132284    -1.0222663    0.13444246    -1.0776121     0.1284317    -1.0542618    0.13114871
           4.07            -2             0    -1.0812339    0.11994048    -0.9885552    0.12072141    -1.0195829    0.13389237    -1.0750487    0.12790685    -1.0516442     0.1306136
           4.08            -2             0    -1.0788405    0.11939929   -0.98614676    0.12012304    -1.0169106    0.13334441    -1.0724958    0.12738393    -1.0490372     0.1300805
           4.09            -2             0    -1.0764579    0.11886038   -0.98375026    0.11952773    -1.0142492     0.1327986    -1.0699534    0.12686295    -1.0464409    0.12954942
            4.1            -2             0    -1.0740861    0.11832377   -0.98136563    0.11893549    -1.0115986    0.13225495    -1.0674213    0.12634392    -1.0438552    0.12902037
           4.11            -2             0    -1.0717249    0.11778944   -0.97899282    0.11834629    -1.0089589    0.13171345    -1.0648996    0.12582685    -1.0412801    0.12849335
           4.12            -2             0    -1.0693745    0.11725742   -0.97663176    0.11776015    -1.0063301    0.13117412    -1.0623882    0.12531174    -1.0387155    0.12796837
           4.13            -2             0    -1.0670346     0.1167277   -0.97428239    0.11717705     -1.003712    0.13063696    -1.0598871     0.1247986    -1.0361613    0.12744544
           4.14            -2             0    -1.0647053    0.11620029   -0.97194465    0.11659699    -1.0011046    0.13010197    -1.0573963    0.12428745    -1.0336176    0.12692457
           4.15            -2             0    -1.0623866    0.11567518   -0.96961849    0.11601997   -0.99850787    0.12956917    -1.0549156    0.12377828    -1.0310843    0.12640575
           4.16            -2             0    -1.0600783    0.11515239   -0.96730384    0.11544598    -0.9959218    0.12903855    -1.0524451     0.1232711    -1.0285614      0.125889
           4.17            -2             0    -1.0577805    0.11463191   -0.96500063    0.11487501   -0.99334631    0.12851011    -1.0499847    0.12276591    -1.0260488    0.12537432
           4.18            -2             0     -1.055493    0.11411375   -0.96270882    0.11430706   -0.99078138    0.12798387    -1.0475345    0.12226273    -1.0235464    0.12486172
           4.19            -2             0    -1.0532159     0.1135979   -0.96042833    0.11374213   -0.98822695    0.12745982    -1.0450942    0.12176155    -1.0210543    0.12435119
            4.2            -2             0    -1.0509491    0.11308438   -0.95815911     0.1131802   -0.98568297    0.12693797     -1.042664    0.12126239    -1.0185724    0.12384274
           4.21            -2             0    -1.0486925    0.11257317    -0.9559011    0.11262127   -0.98314941    0.12641832    -1.0402437    0.12076523    -1.0161006    0.12333638
           4.22            -2             0    -1.0464461    0.11206428   -0.95365424    0.11206533   -0.98062622    0.12590087    -1.0378334     0.1202701    -1.0136389    0.12283211
           4.23            -2             0    -1.0442099    0.11155771   -0.95141847    0.11151237   -0.97811336    0.12538562    -1.0354329    0.11977699    -1.0111873    0.12232993
           4.24            -2             0    -1.0419838    0.11105346   -0.94919373    0.11096239   -0.97561078    0.12487258    -1.0330423     0.1192859    -1.0087457    0.12182984
           4.25            -2             0    -1.0397678    0.11055153   -0.94697995    0.11041538   -0.97311844    0.12436174    -1.0306615    0.11879683    -1.0063141    0.12133185
           4.26            -2             0    -1.0375617    0.11005192   -0.94477709    0.10987133    -0.9706363    0.12385311    -1.0282904     0.1183098    -1.0038924    0.12083595
           4.27            -2             0    -1.0353657    0.10955463   -0.94258508    0.10933022   -0.96816431    0.12334668     -1.025929    0.11782479    -1.0014806    0.12034215
           4.28            -2             0    -1.0331795    0.10905965   -0.94040386    0.10879207   -0.96570242    0.12284245    -1.0235774    0.11734182   -0.99907868    0.11985045
           4.29            -2             0    -1.0310033    0.10856698   -0.93823338    0.10825684   -0.96325059    0.12234044    -1.0212354    0.11686088   -0.99668657    0.11936085
            4.3            -2             0    -1.0288368    0.10807663   -0.93607357    0.10772454   -0.96080879    0.12184062    -1.0189029    0.11638198   -0.99430424    0.11887335
           4.31            -2             0    -1.0266802    0.10758859   -0.93392438    0.10719516   -0.95837695    0.12134301    -1.0165801    0.11590511   -0.99193163    0.11838795
           4.32            -2             0    -1.0245333    0.10710285   -0.93178574    0.10666868   -0.95595505    0.12084761    -1.0142667    0.11543028    -0.9895687    0.11790464
           4.33            -2             0    -1.0223961    0.10661942   -0.92965761     0.1061451   -0.95354303     0.1203544    -1.0119628    0.11495748   -0.98721543    0.11742344
           4.34            -2             0    -1.0202685    0.10613829   -0.92753992    0.10562441   -0.95114086    0.11986339    -1.0096684    0.11448672   -0.98487175    0.11694434
           4.35            -2             0    -1.0181505    0.10565946   -0.92543261    0.10510659   -0.94874848    0.11937458    -1.0073834    0.11401799   -0.98253764    0.11646734
           4.36            -2             0    -1.0160421    0.10518292   -0.92333564    0.10459164   -0.94636586    0.11888797    -1.0051077     0.1135513   -0.98021304    0.11599243
           4.37            -2             0    -1.0139432    0.10470868   -0.92124893    0.10407954   -0.94399295    0.11840355    -1.0028413    0.11308664   -0.97789793    0.11551962
           4.38            -2             0    -1.0118537    0.10423672   -0.91917244    0.10357029   -0.94162971    0.11792132    -1.0005842    0.11262402   -0.97559225     0.1150489
           4.39            -2             0    -1.0097737    0.10376705    -0.9171061    0.10306387   -0.93927608    0.11744128   -0.99833632    0.11216342   -0.97329596    0.11458027
            4.4            -2             0     -1.007703    0.10329966   -0.91504986    0.10256028   -0.93693204    0.11696342   -0.99609764    0.11170486   -0.97100902    0.11411373
           4.41            -2             0    -1.0056417    0.10283454   -0.91300367     0.1020595   -0.93459753    0.11648775   -0.99386811    0.11124833   -0.96873139    0.11364929
           4.42            -2             0    -1.0035896    0.10237169   -0.91096746    0.10156152   -0.93227251    0.11601425   -0.99164769    0.11079382   -0.96646304    0.11318692
           4.43            -2             0    -1.0015468     0.1019111   -0.90894119    0.10106633   -0.92995695    0.11554293   -0.98943635    0.11034134    -0.9642039    0.11272664
           4.44            -2             0   -0.99951319    0.10145278   -0.90692479    0.10057392   -0.92765078    0.11507378   -0.98723403    0.10989087   -0.96195396    0.11226844
           4.45            -2             0    -0.9974887    0.10099671   -0.90491822    0.10008428   -0.92535398    0.11460679    -0.9850407    0.10944243   -0.95971315    0.11181231
           4.46            -2             0   -0.99547331    0.10054289    -0.9029214   0.099597392    -0.9230665    0.11414197   -0.98285632    0.10899601   -0.95748145    0.11135826
           4.47            -2             0   -0.99346697    0.10009132    -0.9009343   0.099113252   -0.92078829     0.1136793   -0.98068084    0.10855159   -0.95525881    0.11090628
           4.48            -2             0   -0.99146964   0.099641984   -0.89895685   0.098631844   -0.91851931    0.11321879   -0.97851424    0.10810919   -0.95304518    0.11045636
           4.49            -2             0   -0.98948127   0.099194881   -0.89698901   0.098153158   -0.91625952    0.11276043   -0.97635646     0.1076688   -0.95084054    0.11000851
            4.5            -2             0   -0.98750183   0.098750005   -0.89503071    0.09767718   -0.91400888    0.11230421   -0.97420747    0.10723041   -0.94864483    0.10956271
           4.51            -2             0   -0.98553126   0.098307349    -0.8930819     0.0972039   -0.91176734    0.11185013   -0.97206723    0.10679402   -0.94645802    0.10911897
           4.52            -2             0   -0.98356952   0.097866908   -0.89114254   0.096733305   -0.90953486    0.11139819    -0.9699357    0.10635963   -0.94428006    0.10867728
           4.53            -2             0   -0.98161657   0.097428675   -0.88921255   0.096265382    -0.9073114    0.11094837   -0.96781283    0.10592723   -0.94211091    0.10823763
           4.54            -2             0   -0.97967236   0.096992644    -0.8872919   0.095800121   -0.90509691    0.11050068    -0.9656986    0.10549682   -0.93995054    0.10780003
           4.55            -2             0   -0.97773685   0.096558807   -0.88538053   0.095337508   -0.90289136     0.1100551   -0.96359295    0.10506839    -0.9377989    0.10736446
           4.56            -2             0   -0.97580999   0.096127159   -0.88347839   0.094877531   -0.90069469    0.10961164   -0.96149585    0.10464195   -0.93565595    0.10693092
           4.57            -2             0   -0.97389175   0.095697692   -0.88158541   0.094420178   -0.89850688    0.10917028   -0.95940726    0.10421748   -0.93352165    0.10649941
           4.58            -2             0   -0.97198207   0.095270399   -0.87970156   0.093965436   -0.89632787    0.10873103   -0.95732714    0.10379498   -0.93139596    0.10606992
           4.59            -2             0   -0.97008092   0.094845273   -0.87782678   0.093513293   -0.89415762    0.10829386   -0.95525545    0.10337445   -0.92927884    0.10564244
            4.6            -2             0   -0.96818824   0.094422307   -0.87596101   0.093063736    -0.8919961    0.10785879   -0.95319215    0.10295587   -0.92717025    0.10521698
           4.61            -2             0   -0.96630401   0.094001494   -0.87410421   0.092616753   -0.88984326    0.10742579    -0.9511372    0.10253926   -0.92507015    0.10479352
           4.62            -2             0   -0.96442817   0.093582827   -0.87225632   0.092172331   -0.88769905    0.10699488   -0.94909056    0.10212459   -0.92297849    0.10437206
           4.63            -2             0   -0.96256068   0.093166297    -0.8704173   0.091730458   -0.88556345    0.10656603    -0.9470522    0.10171188   -0.92089525    0.10395259
           4.64            -2             0    -0.9607015   0.092751898   -0.86858709    0.09129112    -0.8834364    0.10613924   -0.94502207     0.1013011   -0.91882038    0.10353512
           4.65            -2             0   -0.95885059   0.092339621   -0.86676564   0.090854305   -0.88131786    0.10571451   -0.94300014    0.10089226   -0.91675383    0.10311962
