# (use the command "$ sed -e '/^#/d' -e 's/#.*$//' <filename>" to remove comments)
# Sample Temperature: 2.438381242752075
#   Initial Sweeps: 100
#            Width: 4
#        Generator: Xorshift
#    Sweep Pattern: CheckerSweep
# Total Sweep Time: 0.794344883
# Total Histogram Time: 0.006714384
#   Temperature        E (10)        C (10)       E (100)       C (100)      E (1000)      C (1000)     E (10000)     C (10000)    E (100000)    C (100000)   E (1000000)   C (1000000)
           2.59    -1.6584735    0.11972339    -1.1979263    0.39874863    -1.3268341    0.34095022    -1.2776632    0.41483521    -1.3119645    0.39521375    -1.3075278    0.39622904
            2.6    -1.6560882    0.11881316    -1.1899788    0.39599247    -1.3200343    0.33901909    -1.2693816    0.41331584    -1.3040731    0.39391903    -1.2996178    0.39475834
           2.61     -1.653721    0.11790201     -1.182087    0.39317628    -1.3132736    0.33704224    -1.2611311    0.41171627    -1.2962082    0.39255353     -1.291738    0.39321335
           2.62    -1.6513721    0.11699032    -1.1742521    0.39030349    -1.3065529    0.33502197    -1.2529135    0.41003919    -1.2883714    0.39111968    -1.2838897    0.39159663
           2.63    -1.6490414    0.11607845    -1.1664752     0.3873775     -1.299873    0.33296055    -1.2447301    0.40828731    -1.2805639    0.38961991    -1.2760746    0.38991074
           2.64     -1.646729    0.11516672    -1.1587573    0.38440164    -1.2932348    0.33086022    -1.2365825    0.40646334     -1.272787    0.38805665    -1.2682938    0.38815827
           2.65    -1.6444347    0.11425548    -1.1510995    0.38137921    -1.2866389    0.32872318     -1.228472    0.40456998     -1.265042    0.38643234    -1.2605487    0.38634179
           2.66    -1.6421587    0.11334503    -1.1435025    0.37831344    -1.2800861    0.32655159    -1.2204001    0.40260995    -1.2573301    0.38474942    -1.2528405    0.38446386
           2.67    -1.6399009    0.11243569    -1.1359672     0.3752075     -1.273577    0.32434758     -1.212368    0.40058596    -1.2496524    0.38301029    -1.2451705    0.38252706
           2.68    -1.6376613    0.11152774    -1.1284944     0.3720645    -1.2671124    0.32211325    -1.2043771    0.39850071    -1.2420101    0.38121739    -1.2375398    0.38053391
           2.69    -1.6354398    0.11062147    -1.1210848    0.36888748    -1.2606927    0.31985063    -1.1964284    0.39635688    -1.2344041    0.37937309    -1.2299495    0.37848697
            2.7    -1.6332364    0.10971714    -1.1137391    0.36567943    -1.2543185    0.31756174    -1.1885232    0.39415714    -1.2268355    0.37747978    -1.2224007    0.37638873
           2.71    -1.6310511    0.10881502    -1.1064578    0.36244324    -1.2479904    0.31524852    -1.1806625    0.39190413    -1.2193052    0.37553981    -1.2148943    0.37424168
           2.72    -1.6288838    0.10791534    -1.0992416    0.35918174    -1.2417087    0.31291289    -1.1728473    0.38960046    -1.2118142     0.3735555    -1.2074313    0.37204828
           2.73    -1.6267345    0.10701836    -1.0920907     0.3558977     -1.235474    0.31055673    -1.1650788    0.38724874    -1.2043633    0.37152916    -1.2000126    0.36981095
           2.74    -1.6246031     0.1061243    -1.0850058    0.35259379    -1.2292866    0.30818184    -1.1573577     0.3848515    -1.1969533    0.36946305    -1.1926391    0.36753209
           2.75    -1.6224895    0.10523337    -1.0779871     0.3492726    -1.2231468    0.30579001     -1.149685    0.38241128     -1.189585    0.36735942    -1.1853116    0.36521407
           2.76    -1.6203937    0.10434577     -1.071035    0.34593667    -1.2170551    0.30338295    -1.1420615    0.37993055    -1.1822591    0.36522045    -1.1780308    0.36285919
           2.77    -1.6183156    0.10346172    -1.0641497    0.34258843    -1.2110116    0.30096234     -1.134488    0.37741176    -1.1749764     0.3630483    -1.1707975    0.36046974
           2.78    -1.6162552    0.10258139    -1.0573315    0.33923025    -1.2050167     0.2985298    -1.1269653    0.37485731    -1.1677374    0.36084511    -1.1636122    0.35804797
           2.79    -1.6142123    0.10170496    -1.0505805     0.3358644    -1.1990705    0.29608691     -1.119494    0.37226954    -1.1605428    0.35861295    -1.1564758    0.35559605
            2.8     -1.612187    0.10083261     -1.043897    0.33249309    -1.1931732     0.2936352    -1.1120747    0.36965078    -1.1533931    0.35635385    -1.1493886    0.35311614
           2.81     -1.610179   0.099964497    -1.0372808    0.32911843    -1.1873251    0.29117615    -1.1047081    0.36700327    -1.1462888    0.35406982    -1.1423513    0.35061034
           2.82    -1.6081884    0.09910077    -1.0307322    0.32574248    -1.1815262    0.28871117    -1.0973948    0.36432922    -1.1392304    0.35176279    -1.1353643     0.3480807
           2.83     -1.606215   0.098241578    -1.0242511    0.32236719    -1.1757767    0.28624166    -1.0901351     0.3616308    -1.1322184    0.34943466    -1.1284282    0.34552923
           2.84    -1.6042587   0.097387056    -1.0178375    0.31899444    -1.1700766    0.28376895    -1.0829297     0.3589101    -1.1252532     0.3470873    -1.1215433    0.34295787
           2.85    -1.6023194   0.096537336    -1.0114913    0.31562604     -1.164426    0.28129431    -1.0757788    0.35616917     -1.118335    0.34472251      -1.11471    0.34036853
           2.86    -1.6003971   0.095692538    -1.0052124    0.31226371    -1.1588248    0.27881898     -1.068683    0.35341002    -1.1114644    0.34234204    -1.1079287    0.33776307
           2.87    -1.5984917   0.094852778   -0.99900074    0.30890912    -1.1532732    0.27634416    -1.0616426    0.35063459    -1.1046414     0.3399476    -1.1011996    0.33514326
           2.88     -1.596603   0.094018163   -0.99285602    0.30556383     -1.147771    0.27387098    -1.0546577    0.34784476    -1.0978665    0.33754085     -1.094523    0.33251087
           2.89    -1.5947309   0.093188796   -0.98677811    0.30222934    -1.1423183    0.27140053    -1.0477288    0.34504237    -1.0911399    0.33512339    -1.0878992    0.32986759
            2.9    -1.5928754    0.09236477   -0.98076677     0.2989071     -1.136915    0.26893388    -1.0408561    0.34222918    -1.0844617    0.33269679    -1.0813284    0.32721504
           2.91    -1.5910363   0.091546175   -0.97482174    0.29559846     -1.131561    0.26647202    -1.0340397    0.33940692    -1.0778321    0.33026256    -1.0748107    0.32455483
           2.92    -1.5892135   0.090733092   -0.96894273    0.29230471    -1.1262561    0.26401592    -1.0272799    0.33657725    -1.0712512    0.32782215    -1.0683462    0.32188848
           2.93     -1.587407   0.089925599   -0.96312944    0.28902708    -1.1210003     0.2615665    -1.0205767    0.33374178    -1.0647192    0.32537697    -1.0619352    0.31921748
           2.94    -1.5856165   0.089123765   -0.95738153    0.28576672    -1.1157934    0.25912464    -1.0139302    0.33090207    -1.0582362    0.32292838    -1.0555775    0.31654326
           2.95     -1.583842   0.088327657   -0.95169865    0.28252472    -1.1106352    0.25669118    -1.0073406     0.3280596    -1.0518021     0.3204777    -1.0492734    0.31386718
           2.96    -1.5820833   0.087537334   -0.94608041    0.27930213    -1.1055257    0.25426691    -1.0008079    0.32521583    -1.0454171    0.31802619    -1.0430229    0.31119059
           2.97    -1.5803404   0.086752852   -0.94052643     0.2760999    -1.1004645     0.2518526   -0.99433199    0.32237213     -1.039081    0.31557506    -1.0368258    0.30851476
           2.98    -1.5786132   0.085974261   -0.93503628    0.27291895    -1.0954515    0.24944896   -0.98791297    0.31952986     -1.032794    0.31312549    -1.0306823    0.30584091
           2.99    -1.5769014   0.085201605   -0.92960952    0.26976013    -1.0904865    0.24705667   -0.98155078    0.31669028     -1.026556    0.31067858    -1.0245921    0.30317022
              3    -1.5752051   0.084434926   -0.92424572    0.26662423    -1.0855691     0.2446764   -0.97524533    0.31385463    -1.0203669    0.30823543    -1.0185554    0.30050383
           3.01     -1.573524    0.08367426    -0.9189444    0.26351201    -1.0806993    0.24230874   -0.96899656    0.31102408    -1.0142266    0.30579705     -1.012572     0.2978428
           3.02    -1.5718581   0.082919639   -0.91370507    0.26042415    -1.0758767    0.23995427   -0.96280433    0.30819978    -1.0081349    0.30336444    -1.0066417    0.29518819
           3.03    -1.5702072   0.082171091   -0.90852726    0.25736129     -1.071101    0.23761355   -0.95666852    0.30538279    -1.0020919    0.30093853    -1.0007644    0.29254096
           3.04    -1.5685712   0.081428642   -0.90341045    0.25432402    -1.0663721    0.23528708   -0.95058896    0.30257415   -0.99609736    0.29852022   -0.99493997    0.28990208
           3.05      -1.56695    0.08069231   -0.89835413    0.25131289    -1.0616895    0.23297534   -0.94456549    0.29977484   -0.99015107    0.29611038   -0.98916824    0.28727243
           3.06    -1.5653434   0.079962114   -0.89335776    0.24832841     -1.057053    0.23067879    -0.9385979    0.29698579   -0.98425288    0.29370982     -0.983449    0.28465287
           3.07    -1.5637514   0.079238066   -0.88842081    0.24537101    -1.0524622    0.22839785   -0.93268598    0.29420791   -0.97840261    0.29131932   -0.97778205    0.28204423
           3.08    -1.5621739   0.078520177   -0.88354274    0.24244113    -1.0479169    0.22613291    -0.9268295    0.29144204   -0.97260004    0.28893961   -0.97216716    0.27944726
           3.09    -1.5606106   0.077808454   -0.87872298    0.23953913    -1.0434168    0.22388434   -0.92102822    0.28868897   -0.96684495    0.28657139   -0.96660408    0.27686271
            3.1    -1.5590615   0.077102901   -0.87396098    0.23666535    -1.0389614    0.22165248   -0.91528185    0.28594948    -0.9611371    0.28421533   -0.96109256    0.27429127
           3.11    -1.5575264   0.076403519   -0.86925618    0.23382009    -1.0345506    0.21943764   -0.90959014    0.28322429   -0.95547625    0.28187204   -0.95563234    0.27173359
           3.12    -1.5560053   0.075710306   -0.86460799    0.23100361    -1.0301838    0.21724012   -0.90395278    0.28051407   -0.94986213    0.27954213   -0.95022312    0.26919029
           3.13     -1.554498   0.075023259   -0.86001584    0.22821614    -1.0258609    0.21506017   -0.89836947    0.27781946   -0.94429447    0.27722614   -0.94486462    0.26666197
           3.14    -1.5530043   0.074342369   -0.85547915    0.22545787    -1.0215813    0.21289805    -0.8928399    0.27514108   -0.93877299    0.27492461   -0.93955654    0.26414916
           3.15    -1.5515243   0.073667629   -0.85099733    0.22272899    -1.0173448    0.21075397   -0.88736372    0.27247949   -0.93329738    0.27263802   -0.93429855    0.26165238
           3.16    -1.5500576   0.072999026   -0.84656979    0.22002961     -1.013151    0.20862814    -0.8819406    0.26983523   -0.92786736    0.27036683   -0.92909033    0.25917212
           3.17    -1.5486042   0.072336547   -0.84219595    0.21735985    -1.0089996    0.20652073   -0.87657019    0.26720878   -0.92248261    0.26811148   -0.92393155    0.25670882
           3.18    -1.5471641   0.071680175    -0.8378752    0.21471979    -1.0048901    0.20443191   -0.87125213    0.26460063   -0.91714279    0.26587236   -0.91882187    0.25426291
           3.19     -1.545737   0.071029894   -0.83360696    0.21210949    -1.0008222    0.20236182   -0.86598604    0.26201119    -0.9118476    0.26364985   -0.91376092    0.25183477
            3.2    -1.5443229   0.070385683   -0.82939062    0.20952899   -0.99679547    0.20031059   -0.86077155    0.25944087   -0.90659669    0.26144428   -0.90874835    0.24942477
           3.21    -1.5429215   0.069747522    -0.8252256    0.20697828   -0.99280961    0.19827831   -0.85560828    0.25689005   -0.90138971    0.25925599   -0.90378381    0.24703325
           3.22    -1.5415329   0.069115385   -0.82111129    0.20445735   -0.98886421    0.19626509   -0.85049582    0.25435907   -0.89622633    0.25708526    -0.8988669    0.24466051
           3.23    -1.5401569    0.06848925    -0.8170471    0.20196618   -0.98495888      0.194271   -0.84543378    0.25184825   -0.89110618    0.25493237   -0.89399726    0.24230684
           3.24    -1.5387933    0.06786909   -0.81303245    0.19950471   -0.98109324    0.19229609   -0.84042175    0.24935786   -0.88602892    0.25279755    -0.8891745    0.23997249
           3.25    -1.5374421   0.067254876   -0.80906672    0.19707287   -0.97726691    0.19034042   -0.83545933    0.24688819   -0.88099416    0.25068104   -0.88439823     0.2376577
           3.26    -1.5361031   0.066646581   -0.80514933    0.19467058   -0.97347949    0.18840402   -0.83054609    0.24443945   -0.87600155    0.24858303   -0.87966806    0.23536268
           3.27    -1.5347762   0.066044172    -0.8012797    0.19229772   -0.96973062     0.1864869   -0.82568161    0.24201188   -0.87105072     0.2465037   -0.87498359    0.23308762
           3.28    -1.5334613   0.065447619   -0.79745723    0.18995417   -0.96601989    0.18458909   -0.82086547    0.23960566   -0.86614128    0.24444321   -0.87034442    0.23083269
           3.29    -1.5321582   0.064856889   -0.79368134    0.18763981   -0.96234692    0.18271056   -0.81609724    0.23722097   -0.86127286     0.2424017   -0.86575014    0.22859804
            3.3    -1.5308669   0.064271948   -0.78995144    0.18535449   -0.95871134    0.18085131   -0.81137648    0.23485794   -0.85644508     0.2403793   -0.86120036     0.2263838
           3.31    -1.5295873   0.063692761   -0.78626697    0.18309803   -0.95511274    0.17901131   -0.80670277    0.23251672   -0.85165756    0.23837611   -0.85669466    0.22419009
           3.32    -1.5283192   0.063119292   -0.78262733    0.18087028   -0.95155076    0.17719053   -0.80207567    0.23019741   -0.84690991    0.23639222   -0.85223262    0.22201699
           3.33    -1.5270625   0.062551505   -0.77903196    0.17867105     -0.948025    0.17538891   -0.79749473    0.22790009   -0.84220174    0.23442769   -0.84781384    0.21986458
           3.34    -1.5258171   0.061989361    -0.7754803    0.17650013   -0.94453507    0.17360641   -0.79295952    0.22562486   -0.83753267    0.23248259    -0.8434379    0.21773292
           3.35    -1.5245829   0.061432824   -0.77197177    0.17435734   -0.94108061    0.17184296   -0.78846959    0.22337176   -0.83290231    0.23055696   -0.83910438    0.21562206
           3.36    -1.5233598   0.060881853   -0.76850582    0.17224246   -0.93766123    0.17009849    -0.7840245    0.22114083   -0.82831026    0.22865082   -0.83481288    0.21353204
           3.37    -1.5221476   0.060336408   -0.76508189    0.17015526   -0.93427655    0.16837293   -0.77962381     0.2189321   -0.82375615    0.22676418   -0.83056296    0.21146286
           3.38    -1.5209463   0.059796451   -0.76169943    0.16809552   -0.93092619    0.16666618   -0.77526707    0.21674558   -0.81923957    0.22489705   -0.82635422    0.20941453
           3.39    -1.5197557   0.059261939   -0.75835789      0.166063   -0.92760977    0.16497816   -0.77095384    0.21458128   -0.81476013    0.22304941   -0.82218624    0.20738705
            3.4    -1.5185757   0.058732831   -0.75505673    0.16405746   -0.92432694    0.16330877   -0.76668367    0.21243916   -0.81031746    0.22122125    -0.8180586    0.20538039
           3.41    -1.5174063   0.058209086   -0.75179541    0.16207866    -0.9210773    0.16165789   -0.76245612    0.21031921   -0.80591115    0.21941253   -0.81397089    0.20339451
           3.42    -1.5162473   0.057690661    -0.7485734    0.16012633    -0.9178605    0.16002543   -0.75827075    0.20822139   -0.80154083     0.2176232   -0.80992268    0.20142939
           3.43    -1.5150987   0.057177513   -0.74539018    0.15820024   -0.91467616    0.15841127   -0.75412712    0.20614565    -0.7972061     0.2158532   -0.80591357    0.19948496
           3.44    -1.5139602     0.0566696   -0.74224522     0.1563001   -0.91152393    0.15681528   -0.75002478    0.20409191   -0.79290657    0.21410249   -0.80194315    0.19756116
           3.45    -1.5128319   0.056166877   -0.73913801    0.15442565   -0.90840343    0.15523734    -0.7459633    0.20206012   -0.78864187    0.21237098   -0.79801099    0.19565792
           3.46    -1.5117135   0.055669302   -0.73606803    0.15257664   -0.90531431    0.15367732   -0.74194223    0.20005019   -0.78441161    0.21065859   -0.79411669    0.19377516
           3.47    -1.5106051    0.05517683   -0.73303477    0.15075278   -0.90225622     0.1521351   -0.73796114    0.19806204    -0.7802154    0.20896524   -0.79025985     0.1919128
           3.48    -1.5095064   0.054689418   -0.73003775     0.1489538   -0.89922879    0.15061053    -0.7340196    0.19609555   -0.77605287    0.20729082   -0.78644005    0.19007072
           3.49    -1.5084174   0.054207021   -0.72707646    0.14717942   -0.89623168    0.14910348   -0.73011718    0.19415063   -0.77192364    0.20563524   -0.78265688    0.18824884
            3.5    -1.5073381   0.053729594   -0.72415041    0.14542936   -0.89326454    0.14761379   -0.72625344    0.19222717   -0.76782734    0.20399839   -0.77890996    0.18644704
           3.51    -1.5062682   0.053257093   -0.72125912    0.14370335   -0.89032701    0.14614134   -0.72242795    0.19032504   -0.76376358    0.20238015   -0.77519887    0.18466521
           3.52    -1.5052078   0.052789474   -0.71840212     0.1420011   -0.88741877    0.14468596   -0.71864029    0.18844411   -0.75973201     0.2007804   -0.77152322    0.18290321
           3.53    -1.5041566   0.052326691   -0.71557892    0.14032233   -0.88453946    0.14324751   -0.71489004    0.18658426   -0.75573224    0.19919901   -0.76788261    0.18116094
           3.54    -1.5031147   0.051868701   -0.71278907    0.13866676   -0.88168876    0.14182583   -0.71117678    0.18474534   -0.75176392    0.19763585   -0.76427665    0.17943824
           3.55    -1.5020818   0.051415457    -0.7100321     0.1370341   -0.87886632    0.14042078   -0.70750009    0.18292721   -0.74782669    0.19609079   -0.76070495    0.17773499
           3.56     -1.501058   0.050966916   -0.70730756    0.13542407   -0.87607182     0.1390322   -0.70385956    0.18112972   -0.74392017    0.19456369   -0.75716712    0.17605103
           3.57    -1.5000431   0.050523032   -0.70461499    0.13383638   -0.87330492    0.13765992   -0.70025477    0.17935271   -0.74004402    0.19305439   -0.75366278    0.17438624
           3.58    -1.4990371   0.050083762   -0.70195395    0.13227076   -0.87056531    0.13630379   -0.69668531    0.17759604   -0.73619788    0.19156276   -0.75019155    0.17274045
           3.59    -1.4980397   0.049649059   -0.69932401    0.13072691   -0.86785266    0.13496365   -0.69315079    0.17585953   -0.73238139    0.19008864   -0.74675304    0.17111351
            3.6    -1.4970511   0.049218881   -0.69672473    0.12920457   -0.86516666    0.13363935    -0.6896508    0.17414303   -0.72859422    0.18863188   -0.74334688    0.16950526
           3.61     -1.496071   0.048793181   -0.69415569    0.12770344   -0.86250698    0.13233071   -0.68618494    0.17244636     -0.724836    0.18719232    -0.7399727    0.16791555
           3.62    -1.4950993   0.048371917   -0.69161646    0.12622324   -0.85987333    0.13103757   -0.68275281    0.17076935   -0.72110641    0.18576979   -0.73663014    0.16634421
           3.63    -1.4941361   0.047955043   -0.68910662    0.12476371   -0.85726538    0.12975978   -0.67935403    0.16911182    -0.7174051    0.18436415   -0.73331881    0.16479108
           3.64    -1.4931811   0.047542516   -0.68662577    0.12332456   -0.85468284    0.12849717   -0.67598821    0.16747361   -0.71373173    0.18297522   -0.73003837    0.16325599
           3.65    -1.4922343   0.047134292    -0.6841735    0.12190551   -0.85212539    0.12724958   -0.67265496    0.16585453   -0.71008598    0.18160283   -0.72678846    0.16173877
           3.66    -1.4912957   0.046730327   -0.68174942    0.12050629   -0.84959275    0.12601684    -0.6693539    0.16425441   -0.70646751    0.18024683    -0.7235687    0.16023925
           3.67    -1.4903651   0.046330577   -0.67935312    0.11912663   -0.84708462    0.12479879   -0.66608466    0.16267305     -0.702876    0.17890703   -0.72037877    0.15875725
           3.68    -1.4894424      0.045935   -0.67698423    0.11776626    -0.8446007    0.12359527   -0.66284686    0.16111027   -0.69931112    0.17758327    -0.7172183    0.15729262
           3.69    -1.4885277   0.045543552   -0.67464235    0.11642491   -0.84214071    0.12240611   -0.65964013     0.1595659   -0.69577256    0.17627539   -0.71408695    0.15584516
            3.7    -1.4876207   0.045156191    -0.6723271    0.11510232   -0.83970437    0.12123115    -0.6564641    0.15803974      -0.69226    0.17498319   -0.71098438     0.1544147
           3.71    -1.4867214   0.044772873   -0.67003813    0.11379821   -0.83729137    0.12007024   -0.65331842     0.1565316   -0.68877313    0.17370653   -0.70791025    0.15300108
           3.72    -1.4858297   0.044393556   -0.66777505    0.11251234   -0.83490146     0.1189232   -0.65020272    0.15504131   -0.68531164    0.17244521   -0.70486423     0.1516041
           3.73    -1.4849456   0.044018198   -0.66553752    0.11124443   -0.83253436    0.11778987   -0.64711665    0.15356866   -0.68187522    0.17119906   -0.70184598     0.1502236
           3.74     -1.484069   0.043646758   -0.66332516    0.10999423   -0.83018978     0.1166701   -0.64405986    0.15211347   -0.67846358    0.16996792   -0.69885517    0.14885939
           3.75    -1.4831997   0.043279193   -0.66113763    0.10876149   -0.82786746    0.11556373   -0.64103199    0.15067555   -0.67507641     0.1687516   -0.69589149     0.1475113
           3.76    -1.4823378   0.042915463   -0.65897458    0.10754596   -0.82556714    0.11447059   -0.63803272    0.14925472   -0.67171342    0.16754993   -0.69295461    0.14617914
           3.77    -1.4814831   0.042555526   -0.65683568    0.10634738   -0.82328855    0.11339053   -0.63506169    0.14785077   -0.66837431    0.16636274   -0.69004422    0.14486275
           3.78    -1.4806355   0.042199341   -0.65472058    0.10516552   -0.82103143    0.11232339   -0.63211858    0.14646353   -0.66505881    0.16518986      -0.68716    0.14356195
           3.79    -1.4797951   0.041846869   -0.65262895    0.10400011   -0.81879553    0.11126902   -0.62920304    0.14509281   -0.66176663     0.1640311   -0.68430164    0.14227654
            3.8    -1.4789616   0.041498068   -0.65056046    0.10285094   -0.81658059    0.11022725   -0.62631476     0.1437384   -0.65849747     0.1628863   -0.68146884    0.14100637
           3.81    -1.4781351     0.0411529    -0.6485148    0.10171774   -0.81438636    0.10919794    -0.6234534    0.14240014   -0.65525108    0.16175528   -0.67866129    0.13975125
           3.82    -1.4773155   0.040811324   -0.64649165     0.1006003   -0.81221259    0.10818093   -0.62061864    0.14107782   -0.65202717    0.16063788   -0.67587869      0.138511
           3.83    -1.4765026   0.040473301   -0.64449069   0.099498374   -0.81005904    0.10717607   -0.61781018    0.13977127   -0.64882548    0.15953391   -0.67312075    0.13728546
           3.84    -1.4756965   0.040138792   -0.64251161   0.098411733   -0.80792547    0.10618321   -0.61502769    0.13848029   -0.64564573    0.15844321   -0.67038717    0.13607444
           3.85    -1.4748971   0.039807759   -0.64055412   0.097340151   -0.80581163    0.10520219   -0.61227086     0.1372047   -0.64248766    0.15736561   -0.66767767    0.13487777
           3.86    -1.4741042   0.039480163   -0.63861791   0.096283402    -0.8037173    0.10423288    -0.6095394    0.13594433   -0.63935102    0.15630095   -0.66499197    0.13369528
           3.87    -1.4733178   0.039155967   -0.63670269   0.095241265   -0.80164224    0.10327511   -0.60683299    0.13469897   -0.63623554    0.15524904   -0.66232977     0.1325268
           3.88    -1.4725379   0.038835133   -0.63480816   0.094213521   -0.79958622    0.10232875   -0.60415134    0.13346846   -0.63314097    0.15420973    -0.6596908    0.13137216
           3.89    -1.4717644   0.038517623   -0.63293405   0.093199954   -0.79754901    0.10139366   -0.60149416     0.1322526   -0.63006707    0.15318286   -0.65707479    0.13023118
            3.9    -1.4709972   0.038203401   -0.63108007    0.09220035    -0.7955304    0.10046968   -0.59886114    0.13105123   -0.62701358    0.15216824   -0.65448147     0.1291037
           3.91    -1.4702363    0.03789243   -0.62924594   0.091214499   -0.79353015   0.099556682   -0.59625201    0.12986415   -0.62398026    0.15116573   -0.65191056    0.12798956
           3.92    -1.4694815   0.037584674    -0.6274314   0.090242193   -0.79154806   0.098654518   -0.59366648     0.1286912   -0.62096687    0.15017516    -0.6493618    0.12688857
           3.93    -1.4687329   0.037280096   -0.62563617   0.089283228    -0.7895839    0.09776305   -0.59110427     0.1275322   -0.61797317    0.14919637   -0.64683493    0.12580059
           3.94    -1.4679903   0.036978661   -0.62385998     0.0883374   -0.78763747   0.096882142    -0.5885651    0.12638698   -0.61499893    0.14822921   -0.64432969    0.12472545
           3.95    -1.4672537   0.036680335   -0.62210259   0.087404511   -0.78570855   0.096011656    -0.5860487    0.12525535   -0.61204393     0.1472735   -0.64184582    0.12366297
           3.96     -1.466523   0.036385081   -0.62036372   0.086484365   -0.78379693   0.095151458    -0.5835548    0.12413715   -0.60910792     0.1463291   -0.63938308    0.12261302
           3.97    -1.4657983   0.036092866   -0.61864313   0.085576767   -0.78190242   0.094301414   -0.58108313    0.12303221   -0.60619069    0.14539585   -0.63694122    0.12157541
           3.98    -1.4650793   0.035803655   -0.61694056   0.084681528   -0.78002481   0.093461393   -0.57863342    0.12194036   -0.60329201     0.1444736   -0.63451999       0.12055
           3.99    -1.4643661   0.035517414   -0.61525579   0.083798457    -0.7781639   0.092631264   -0.57620543    0.12086143   -0.60041167     0.1435622   -0.63211914    0.11953663
              4    -1.4636586    0.03523411   -0.61358855   0.082927371   -0.77631949   0.091810897   -0.57379888    0.11979526   -0.59754945    0.14266149   -0.62973844    0.11853515
           4.01    -1.4629567   0.034953709   -0.61193861   0.082068086    -0.7744914   0.091000165   -0.57141353    0.11874168   -0.59470514    0.14177133   -0.62737766     0.1175454
           4.02    -1.4622604   0.034676179   -0.61030575   0.081220422   -0.77267942   0.090198941   -0.56904913    0.11770053   -0.59187853    0.14089157   -0.62503655    0.11656723
           4.03    -1.4615696   0.034401486   -0.60868972   0.080384201   -0.77088338   0.089407102   -0.56670543    0.11667165   -0.58906941    0.14002205   -0.62271489    0.11560048
           4.04    -1.4608843     0.0341296    -0.6070903    0.07955925   -0.76910308   0.088624524   -0.56438218    0.11565488   -0.58627758    0.13916265   -0.62041245    0.11464502
           4.05    -1.4602044   0.033860487   -0.60550727   0.078745394   -0.76733834   0.087851084   -0.56207915    0.11465006   -0.58350284    0.13831322   -0.61812902    0.11370069
           4.06    -1.4595299   0.033594117   -0.60394041   0.077942466   -0.76558897   0.087086663    -0.5597961    0.11365704   -0.58074499    0.13747361   -0.61586435    0.11276735
           4.07    -1.4588607   0.033330458    -0.6023895   0.077150298   -0.76385481   0.086331141   -0.55753279    0.11267566   -0.57800383    0.13664369   -0.61361825    0.11184485
           4.08    -1.4581967   0.033069479   -0.60085433   0.076368725   -0.76213567   0.085584402     -0.555289    0.11170578   -0.57527917    0.13582331   -0.61139049    0.11093305
           4.09    -1.4575379    0.03281115   -0.59933469   0.075597585   -0.76043138   0.084846328   -0.55306449    0.11074723   -0.57257083    0.13501235   -0.60918086    0.11003181
            4.1    -1.4568842   0.032555441   -0.59783036   0.074836719   -0.75874176   0.084116806   -0.55085904    0.10979988   -0.56987862    0.13421066   -0.60698915    0.10914099
           4.11    -1.4562356   0.032302321   -0.59634115   0.074085969   -0.75706665   0.083395722   -0.54867242    0.10886357   -0.56720235    0.13341812   -0.60481515    0.10826046
           4.12    -1.4555921   0.032051761   -0.59486685   0.073345181   -0.75540588   0.082682965   -0.54650442    0.10793815   -0.56454183    0.13263459   -0.60265866    0.10739007
           4.13    -1.4549535   0.031803733   -0.59340728   0.072614203   -0.75375928   0.081978424   -0.54435482     0.1070235    -0.5618969    0.13185995   -0.60051948     0.1065297
           4.14    -1.4543199   0.031558206   -0.59196222   0.071892885   -0.75212668   0.081281991   -0.54222341    0.10611945   -0.55926738    0.13109406   -0.59839741     0.1056792
           4.15    -1.4536912   0.031315152    -0.5905315   0.071181079   -0.75050794   0.080593557   -0.54010997    0.10522588   -0.55665308     0.1303368   -0.59629225    0.10483846
           4.16    -1.4530673   0.031074544   -0.58911492   0.070478639   -0.74890289   0.079913016   -0.53801431    0.10434264   -0.55405385    0.12958805    -0.5942038    0.10400734
           4.17    -1.4524482   0.030836352   -0.58771229   0.069785424   -0.74731137   0.079240265    -0.5359362    0.10346959   -0.55146951    0.12884767   -0.59213189     0.1031857
           4.18    -1.4518338   0.030600551   -0.58632344   0.069101292   -0.74573323   0.078575199   -0.53387545    0.10260661   -0.54889989    0.12811556   -0.59007631    0.10237343
           4.19    -1.4512242   0.030367111   -0.58494818   0.068426104   -0.74416831   0.077917716   -0.53183187    0.10175355   -0.54634483    0.12739159   -0.58803689    0.10157041
            4.2    -1.4506191   0.030136006   -0.58358634   0.067759725   -0.74261647   0.077267716   -0.52980525    0.10091029   -0.54380417    0.12667564   -0.58601344     0.1007765
           4.21    -1.4500187    0.02990721   -0.58223773    0.06710202   -0.74107755     0.0766251   -0.52779539     0.1000767   -0.54127775     0.1259676   -0.58400577    0.09999158
           4.22    -1.4494228   0.029680696    -0.5809022   0.066452857   -0.73955142   0.075989769   -0.52580212    0.09925264   -0.53876541    0.12526735   -0.58201371    0.09921554
           4.23    -1.4488315   0.029456438   -0.57957956   0.065812106   -0.73803791   0.075361626   -0.52382522   0.098437991   -0.53626701    0.12457477   -0.58003709   0.098448257
           4.24    -1.4482446   0.029234409   -0.57826966    0.06517964    -0.7365369   0.074740577   -0.52186453   0.097632625   -0.53378237    0.12388976   -0.57807573   0.097689614
